-10.0,184.0
-9.9,180.12
-9.8,176.28000000000003
-9.7,172.48
-9.6,168.72
-9.5,165.0
-9.4,161.32000000000002
-9.3,157.68
-9.2,154.07999999999998
-9.1,150.51999999999998
-9.0,147.0
-8.9,143.52
-8.8,140.08
-8.7,136.67999999999998
-8.6,133.32
-8.5,130.0
-8.4,126.72
-8.3,123.48000000000002
-8.2,120.27999999999999
-8.1,117.12
-8.0,114.0
-7.9,110.92
-7.8,107.88
-7.7,104.88000000000001
-7.6,101.92
-7.5,99.0
-7.4,96.12
-7.3,93.28
-7.2,90.48
-7.1,87.72
-7.0,85.0
-6.9,82.32000000000001
-6.8,79.67999999999999
-6.7,77.08
-6.6,74.52
-6.5,72.0
-6.4,69.52000000000001
-6.3,67.08
-6.2,64.68
-6.1,62.31999999999999
-6.0,60.0
-5.9,57.720000000000006
-5.8,55.480000000000004
-5.7,53.28
-5.6,51.11999999999999
-5.5,49.0
-5.4,46.92000000000001
-5.3,44.88
-5.2,42.88
-5.1,40.919999999999995
-5.0,39.0
-4.9,37.12000000000001
-4.8,35.28
-4.7,33.480000000000004
-4.6,31.71999999999999
-4.5,30.0
-4.4,28.320000000000007
-4.3,26.68
-4.2,25.080000000000002
-4.1,23.519999999999996
-4.0,22.0
-3.9,20.52
-3.8,19.08
-3.7,17.680000000000003
-3.6,16.32
-3.5,15.0
-3.4,13.719999999999999
-3.3,12.479999999999997
-3.2,11.280000000000005
-3.1,10.120000000000001
-3.0,9.0
-2.9,7.92
-2.8,6.879999999999999
-2.7,5.880000000000003
-2.6,4.920000000000002
-2.5,4.0
-2.4,3.119999999999999
-2.3,2.2799999999999976
-2.2,1.4800000000000013
-2.1,0.7200000000000006
-2.0,0.0
-1.9,-0.6799999999999997
-1.8,-1.3199999999999994
-1.7,-1.9200000000000008
-1.6,-2.479999999999999
-1.5,-3.0
-1.4,-3.4800000000000004
-1.3,-3.92
-1.2,-4.32
-1.1,-4.68
-1.0,-5.0
-0.9,-5.28
-0.8,-5.52
-0.7,-5.72
-0.6,-5.88
-0.5,-6.0
-0.4,-6.08
-0.3,-6.12
-0.2,-6.12
-0.1,-6.08
0.0,-6.0
0.1,-5.88
0.2,-5.72
0.3,-5.52
0.4,-5.28
0.5,-5.0
0.6,-4.68
0.7,-4.32
0.8,-3.92
0.9,-3.48
1.0,-3.0
1.1,-2.4799999999999995
1.2,-1.92
1.3,-1.3199999999999994
1.4,-0.6800000000000006
1.5,0.0
1.6,0.7200000000000006
1.7,1.4799999999999995
1.8,2.280000000000001
1.9,3.119999999999999
2.0,4.0
2.1,4.92
2.2,5.880000000000003
2.3,6.879999999999999
2.4,7.92
2.5,9.0
2.6,10.120000000000001
2.7,11.280000000000001
2.8,12.479999999999997
2.9,13.719999999999999
3.0,15.0
3.1,16.320000000000004
3.2,17.680000000000003
3.3,19.08
3.4,20.519999999999996
3.5,22.0
3.6,23.520000000000003
3.7,25.080000000000002
3.8,26.68
3.9,28.32
4.0,30.0
4.1,31.72
4.2,33.480000000000004
4.3,35.279999999999994
4.4,37.120000000000005
4.5,39.0
4.6,40.919999999999995
4.7,42.88000000000001
4.8,44.879999999999995
4.9,46.92000000000001
5.0,49.0
5.1,51.12
5.2,53.28000000000001
5.3,55.48
5.4,57.720000000000006
5.5,60.0
5.6,62.31999999999999
5.7,64.68
5.8,67.08
5.9,69.52000000000001
6.0,72.0
6.1,74.51999999999998
6.2,77.08000000000001
6.3,79.67999999999999
6.4,82.32000000000002
6.5,85.0
6.6,87.71999999999998
6.7,90.48
6.8,93.27999999999999
6.9,96.12000000000002
7.0,99.0
7.1,101.91999999999999
7.2,104.88000000000001
7.3,107.88
7.4,110.92000000000002
7.5,114.0
7.6,117.11999999999999
7.7,120.28000000000002
7.8,123.47999999999999
7.9,126.72
8.0,130.0
8.1,133.32
8.2,136.67999999999998
8.3,140.08000000000004
8.4,143.52
8.5,147.0
8.6,150.51999999999998
8.7,154.07999999999996
8.8,157.68000000000004
8.9,161.32000000000002
9.0,165.0
9.1,168.71999999999997
9.2,172.47999999999996
9.3,176.28000000000003
9.4,180.12000000000003
9.5,184.0
9.6,187.92
9.7,191.87999999999997
9.8,195.88000000000005
9.9,199.92000000000002
10.0,204.0
